2025-10-29 14:15:57.662 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$51eaa66e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-29 14:27:06.905 [main] INFO  s.d.s.w.WebMvcPropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2ControllerWebMvc.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2025-10-29 14:27:07.010 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@13662609, org.springframework.security.web.context.SecurityContextPersistenceFilter@29532e91, org.springframework.security.web.header.HeaderWriterFilter@1dd443c1, org.springframework.web.filter.CorsFilter@27a0e6ce, org.springframework.security.web.authentication.logout.LogoutFilter@549d14fe, com.mes.common.filter.JwtAuthenticationTokenFilter@7afb9c93, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@31433df9, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7ef60c02, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@26d7cb0d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2b80497f, org.springframework.security.web.session.SessionManagementFilter@448892f1, org.springframework.security.web.access.ExceptionTranslationFilter@52eca410, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@574218f]
2025-10-29 14:27:07.038 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2025-10-29 14:27:07.043 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2025-10-29 14:27:08.848 [main] INFO  org.springframework.cloud.commons.util.InetUtils - Cannot determine local hostname
2025-10-29 14:27:08.914 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2025-10-29 14:27:10.619 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM mes_modular.DATABASECHANGELOGLOCK
2025-10-29 14:27:10.726 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM mes_modular.DATABASECHANGELOGLOCK
2025-10-29 14:27:10.728 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT `LOCKED` FROM mes_modular.DATABASECHANGELOGLOCK WHERE ID=1
2025-10-29 14:27:10.773 [main] INFO  liquibase.lockservice.StandardLockService - Successfully acquired change log lock
2025-10-29 14:27:11.730 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT MD5SUM FROM mes_modular.DATABASECHANGELOG WHERE MD5SUM IS NOT NULL LIMIT 1
2025-10-29 14:27:11.734 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM mes_modular.DATABASECHANGELOG
2025-10-29 14:27:11.736 [main] INFO  l.changelog.StandardChangeLogHistoryService - Reading from mes_modular.DATABASECHANGELOG
2025-10-29 14:27:11.736 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT * FROM mes_modular.DATABASECHANGELOG ORDER BY DATEEXECUTED ASC, ORDEREXECUTED ASC
2025-10-29 14:27:11.745 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'load_station'
2025-10-29 14:27:11.749 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/mesInit.sql::20250611118::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '1'

2025-10-29 14:27:11.752 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'load_station_details'
2025-10-29 14:27:11.754 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/mesInit.sql::20250611119::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '1'

2025-10-29 14:27:11.756 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'load_glass_history_task'
2025-10-29 14:27:11.758 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/mesInit.sql::20250611120::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '2'

2025-10-29 14:27:11.760 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'engineering_raw_queue'
2025-10-29 14:27:11.762 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/mesInit.sql::20250611121::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '2'

2025-10-29 14:27:11.764 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'engineering'
2025-10-29 14:27:11.766 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611109::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:27:11.768 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'glass_info'
2025-10-29 14:27:11.770 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611110::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '6'

2025-10-29 14:27:11.773 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'damage'
2025-10-29 14:27:11.775 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611111::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:27:11.777 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'damage_details'
2025-10-29 14:27:11.779 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611112::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '4'

2025-10-29 14:27:11.780 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'report_info'
2025-10-29 14:27:11.782 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611113::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '4'

2025-10-29 14:27:11.784 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'work_assignment'
2025-10-29 14:27:11.786 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611114::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:27:11.787 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'flow_card_info'
2025-10-29 14:27:11.789 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611115::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '1'

2025-10-29 14:27:11.790 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'tempering_parameter'
2025-10-29 14:27:11.792 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611116::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '2'

2025-10-29 14:27:11.793 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_config'
2025-10-29 14:27:11.795 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611101::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:27:11.796 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_dict_data'
2025-10-29 14:27:11.798 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611102::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:27:11.799 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_dict_type'
2025-10-29 14:27:11.801 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611103::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:27:11.803 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_menu'
2025-10-29 14:27:11.804 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611104::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '4'

2025-10-29 14:27:11.805 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_role'
2025-10-29 14:27:11.807 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611105::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:27:11.810 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_role_menu'
2025-10-29 14:27:11.812 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611106::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:27:11.813 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_user'
2025-10-29 14:27:11.815 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611107::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:27:11.816 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_user_role'
2025-10-29 14:27:11.818 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611108::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:27:11.824 [main] INFO  liquibase.lockservice.StandardLockService - Successfully released change log lock
2025-10-29 14:27:13.442 [main] INFO  org.springframework.cloud.commons.util.InetUtils - Cannot determine local hostname
2025-10-29 14:27:13.652 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Documentation plugins bootstrapped
2025-10-29 14:27:13.657 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2025-10-29 14:27:13.707 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2025-10-29 14:27:14.136 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: submitRportUsingPOST_1
2025-10-29 14:27:14.261 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-10015"]
2025-10-29 14:27:14.300 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 10015 (http) with context path ''
2025-10-29 14:27:14.372 [main] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, loadGlass 26.246.64.36:10015 register finished
2025-10-29 14:27:15.988 [main] INFO  org.springframework.cloud.commons.util.InetUtils - Cannot determine local hostname
2025-10-29 14:27:15.990 [main] INFO  com.mes.LoadGlassApplication - Started LoadGlassApplication in 22.587 seconds (JVM running for 23.904)
2025-10-29 14:27:56.503 [http-nio-10015-exec-5] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-10-29 14:27:56.504 [http-nio-10015-exec-5] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-10-29 14:27:56.521 [http-nio-10015-exec-5] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 17 ms
2025-10-29 14:27:56.957 [http-nio-10015-exec-1] INFO  com.mes.menu.service.impl.SysMenuServiceImpl - userinfos:[SysMenu(id=27, parentId=0, menuName=仓储中心, icon=/, url=/, languageType=/, state=1, listSort=0, createTime=Fri May 24 11:39:13 CST 2024, perms=cczx, children=null), SysMenu(id=1, parentId=0, menuName=上片机, icon=/, url=/, languageType=/, state=1, listSort=1, createTime=Fri Mar 01 10:35:15 CST 2024, perms=spj, children=null), SysMenu(id=14, parentId=6, menuName=钢化前, icon=/, url=/steel/temperingBefore, languageType=/, state=1, listSort=1, createTime=Wed Mar 13 10:26:25 CST 2024, perms=gh:ghq, children=null), SysMenu(id=17, parentId=8, menuName=用户管理, icon=/, url=/systemAdministration/userManagement, languageType=/, state=1, listSort=1, createTime=Fri Mar 29 08:55:35 CST 2024, perms=xt:yh, children=null), SysMenu(id=79, parentId=78, menuName=大屏显示, icon=/, url=/largeScreenDisplay/screenDisplay, languageType=/, state=1, listSort=1, createTime=Mon Feb 24 09:35:45 CST 2025, perms=null, children=null), SysMenu(id=62, parentId=60, menuName=报工管理, icon=null, url=/reportManagement/signingWork, languageType=null, state=null, listSort=1, createTime=Mon Jul 15 16:18:39 CST 2024, perms=null, children=null), SysMenu(id=71, parentId=70, menuName=中空一线, icon=/, url=/hollow/hollowLineOne, languageType=/, state=1, listSort=1, createTime=Wed Dec 04 10:11:58 CST 2024, perms=null, children=null), SysMenu(id=28, parentId=27, menuName=原片仓储, icon=/, url=/warehousingCenters/rawFilmStorage, languageType=/, state=1, listSort=1, createTime=Fri May 24 11:44:21 CST 2024, perms=null, children=null), SysMenu(id=10, parentId=2, menuName=掰片/识别, icon=/, url=/breakPiece/brokenPieceInquiry, languageType=/, state=1, listSort=1, createTime=Fri Mar 01 10:35:08 CST 2024, perms=bp:bp, children=null), SysMenu(id=11, parentId=3, menuName=卧式缓存一号线, icon=/, url=/horizontalCaching/horizontalCachingOne, languageType=/, state=1, listSort=1, createTime=Tue Oct 24 15:05:31 CST 2023, perms=wshc:wshc, children=null), SysMenu(id=12, parentId=4, menuName=磨边(冷加工), icon=/, url=/edging/edgingOne, languageType=/, state=1, listSort=1, createTime=Fri Mar 01 09:48:20 CST 2024, perms=mb:1xmb, children=null), SysMenu(id=13, parentId=5, menuName=大理片笼, icon=/, url=/daliSliceCage/sliceCage, languageType=/, state=1, listSort=1, createTime=Fri Mar 08 08:59:50 CST 2024, perms=dlpl:dlpl, children=null), SysMenu(id=60, parentId=0, menuName=报工管理, icon=/, url=/, languageType=/, state=1, listSort=11, createTime=Mon Jul 15 14:51:02 CST 2024, perms=bggl, children=null), SysMenu(id=70, parentId=0, menuName=中空, icon=/, url=/, languageType=/, state=1, listSort=12, createTime=Wed Dec 04 10:11:20 CST 2024, perms=null, children=null), SysMenu(id=78, parentId=0, menuName=大屏显示, icon=/, url=/, languageType=/, state=null, listSort=13, createTime=Mon Feb 24 09:35:31 CST 2025, perms=null, children=null), SysMenu(id=2, parentId=0, menuName=掰片/识别, icon=/, url=/, languageType=/, state=1, listSort=2, createTime=Fri Mar 01 10:35:08 CST 2024, perms=bp, children=null), SysMenu(id=18, parentId=8, menuName=权限管理, icon=/, url=/systemAdministration/permissionsManagement, languageType=/, state=1, listSort=2, createTime=Fri Mar 29 16:45:07 CST 2024, perms=xt:qx, children=null), SysMenu(id=25, parentId=3, menuName=卧式缓存二号线, icon=/, url=/horizontalCaching/horizontalCachingTwo, languageType=/, state=1, listSort=2, createTime=Thu Apr 25 14:35:36 CST 2024, perms=wshc:wshc1, children=null), SysMenu(id=66, parentId=1, menuName=上片一线, icon=/, url=/upperComputer/loadGlassOne, languageType=/, state=1, listSort=2, createTime=Thu Oct 10 15:17:22 CST 2024, perms=null, children=null), SysMenu(id=72, parentId=70, menuName=中空二线, icon=/, url=/hollow/hollowLineTwo, languageType=/, state=1, listSort=2, createTime=Fri Dec 27 13:27:52 CST 2024, perms=null, children=null), SysMenu(id=73, parentId=2, menuName=掰片一线, icon=/, url=/breakPiece/breakPieceOne, languageType=/, state=1, listSort=2, createTime=Wed Dec 25 19:47:11 CST 2024, perms=null, children=null), SysMenu(id=84, parentId=6, menuName=钢化中, icon=/, url=/steel/temperingOngoing, languageType=/, state=1, listSort=2, createTime=Tue Jul 22 15:08:11 CST 2025, perms=null, children=null), SysMenu(id=3, parentId=0, menuName=卧式缓存, icon=/, url=/, languageType=/, state=1, listSort=3, createTime=Tue Oct 24 15:05:31 CST 2023, perms=wshc, children=null), SysMenu(id=19, parentId=8, menuName=角色管理, icon=/, url=/systemAdministration/roleManagement, languageType=/, state=1, listSort=3, createTime=Fri Mar 29 16:45:07 CST 2024, perms=xt:js, children=null), SysMenu(id=74, parentId=2, menuName=掰片二线, icon=/, url=/breakPiece/breakPieceTwo, languageType=/, state=1, listSort=3, createTime=Thu Dec 26 08:48:19 CST 2024, perms=null, children=null), SysMenu(id=76, parentId=70, menuName=中空三线, icon=/, url=/hollow/hollowLineThree, languageType=/, state=1, listSort=3, createTime=Tue Mar 25 08:49:36 CST 2025, perms=null, children=null), SysMenu(id=69, parentId=1, menuName=上片二线, icon=null, url=/upperComputer/loadGlassTwo, languageType=null, state=1, listSort=3, createTime=Thu Oct 31 08:30:43 CST 2024, perms=null, children=null), SysMenu(id=85, parentId=6, menuName=钢化后, icon=/, url=/steel/temperingAfter, languageType=/, state=1, listSort=3, createTime=Tue Jul 22 15:11:02 CST 2025, perms=null, children=null), SysMenu(id=4, parentId=0, menuName=磨边（冷加工）, icon=/, url=/, languageType=/, state=1, listSort=4, createTime=Fri Mar 01 09:48:20 CST 2024, perms=mb, children=null), SysMenu(id=77, parentId=70, menuName=中空理片笼, icon=/, url=/hollow/hollowCage, languageType=/, state=1, listSort=4, createTime=Mon Dec 23 15:54:14 CST 2024, perms=null, children=null), SysMenu(id=81, parentId=8, menuName=系统配置, icon=/, url=/systemAdministration/systemConfiguration, languageType=/, state=1, listSort=4, createTime=Wed Apr 02 10:47:41 CST 2025, perms=null, children=null), SysMenu(id=86, parentId=6, menuName=钢化查询, icon=/, url=/steel/temperedPages, languageType=/, state=1, listSort=4, createTime=Tue Apr 16 09:39:54 CST 2024, perms=gh:ghh, children=null), SysMenu(id=5, parentId=0, menuName=大理片笼, icon=/, url=/, languageType=/, state=1, listSort=5, createTime=Fri Mar 08 08:59:50 CST 2024, perms=dlpl, children=null), SysMenu(id=80, parentId=70, menuName=折铝框一线, icon=/, url=/hollow/foldedOne, languageType=/, state=1, listSort=5, createTime=Mon Feb 24 09:34:55 CST 2025, perms=null, children=null), SysMenu(id=6, parentId=0, menuName=钢化, icon=/, url=/, languageType=/, state=1, listSort=6, createTime=Wed Mar 13 10:26:25 CST 2024, perms=gh, children=null), SysMenu(id=82, parentId=70, menuName=折铝框二线, icon=/, url=/hollow/foldedTwo, languageType=/, state=1, listSort=6, createTime=Mon Apr 21 09:33:44 CST 2025, perms=null, children=null), SysMenu(id=83, parentId=70, menuName=折铝框三线, icon=/, url=/hollow/foldedThree, languageType=/, state=1, listSort=7, createTime=Mon Apr 21 09:34:22 CST 2025, perms=null, children=null), SysMenu(id=8, parentId=0, menuName=系统管理, icon=/, url=/, languageType=/, state=1, listSort=8, createTime=Fri Mar 29 08:55:35 CST 2024, perms=xt, children=null)]
